pensioner_id,age,life_proof_delay,bank_activity_count,biometric_status,historical_approval_rate,pension_credit_anomaly,eligibility_label
PNS-02950,77.35,31.82,7,1,0.8759,0,1
PNS-02951,58.64,1.62,8,1,0.5141,0,1
PNS-02952,74.04,1.74,7,1,0.8354,0,1
PNS-02953,65.64,8.06,5,1,0.9213,0,1
PNS-02954,60.85,9.58,4,1,0.8874,0,1
PNS-02955,71.11,33.71,10,1,0.9299,0,1
PNS-02956,59.86,8.87,9,1,0.4987,0,1
PNS-02957,72.25,7.91,10,0,0.7231,0,1
PNS-02958,68.91,11.57,7,0,0.788,0,0
PNS-02959,69.47,2.33,5,1,0.7619,0,1
PNS-02960,83.61,31.93,11,1,0.6764,0,1
PNS-02961,57.85,17.86,10,1,0.69,0,1
PNS-02962,67.78,36.39,6,1,0.9763,0,1
PNS-02963,70.44,13.88,7,1,0.872,1,1
PNS-02964,62.11,7.89,13,1,0.9448,0,1
PNS-02965,68.23,16.16,10,1,0.7447,0,1
PNS-02966,55.2,16.19,7,1,0.4365,1,0
PNS-02967,79.28,4.0,9,1,0.8499,0,1
PNS-02968,62.55,12.7,9,1,0.7265,0,1
PNS-02969,84.25,20.28,6,0,0.7566,0,0
PNS-02970,67.74,9.49,8,1,0.9639,0,1
PNS-02971,76.22,3.66,8,1,0.6707,1,1
PNS-02972,67.57,4.47,7,1,0.8908,0,1
PNS-02973,67.75,9.78,12,1,0.626,0,1
PNS-02974,63.33,2.6,8,1,0.9237,0,1
PNS-02975,68.95,6.63,14,1,0.6873,0,1
PNS-02976,70.54,0.53,12,1,0.7597,0,1
PNS-02977,61.73,4.12,11,1,0.8921,0,1
PNS-02978,67.0,17.63,8,1,0.7657,0,1
PNS-02979,63.12,16.23,6,1,0.8209,0,1
PNS-02980,86.4,13.18,9,1,0.7304,0,1
PNS-02981,67.28,32.59,8,1,0.7114,0,1
PNS-02982,80.36,17.86,9,1,0.842,0,1
PNS-02983,66.44,2.9,6,1,0.7473,0,1
PNS-02984,70.07,13.7,6,0,0.976,0,0
PNS-02985,57.43,8.55,6,1,0.7478,0,1
PNS-02986,64.42,17.7,9,1,0.8661,0,1
PNS-02987,69.68,8.68,7,1,0.8444,0,1
PNS-02988,80.69,26.43,3,1,0.8079,0,1
PNS-02989,69.78,14.4,8,1,0.7812,0,1
PNS-02990,79.07,2.8,12,1,0.8387,0,1
PNS-02991,73.13,19.01,4,1,0.7738,0,1
PNS-02992,81.02,24.72,10,1,0.8212,0,1
PNS-02993,67.53,69.04,6,1,0.7238,0,1
PNS-02994,87.12,21.68,4,0,0.9469,0,0
PNS-02995,64.12,21.22,14,1,0.8354,0,1
PNS-02996,61.87,16.34,10,0,0.8647,0,1
PNS-02997,58.32,6.84,8,1,0.8423,0,1
PNS-02998,86.65,32.45,6,1,0.8047,0,1
PNS-02999,74.56,24.43,6,1,0.6659,0,1
PNS-03000,65.33,12.27,6,0,0.8703,0,0
PNS-03001,77.99,9.61,6,0,0.8889,0,0
PNS-03002,73.5,19.18,14,1,0.6461,0,1
PNS-03003,83.73,6.46,10,1,0.5118,0,1
PNS-03004,55.62,25.85,8,0,0.6629,0,0
PNS-03005,65.88,34.98,5,1,0.7322,0,1
PNS-03006,64.3,10.91,10,1,0.7623,0,1
PNS-03007,64.25,9.73,11,1,0.7224,0,1
PNS-03008,76.48,12.01,10,1,0.9724,0,1
PNS-03009,65.84,16.76,10,1,0.9314,0,1
PNS-03010,73.92,12.8,7,1,0.5845,0,1
PNS-03011,86.88,3.39,13,1,0.9156,0,1
PNS-03012,65.17,2.45,7,1,0.7039,0,1
PNS-03013,64.63,4.55,11,1,0.837,0,1
PNS-03014,68.95,9.59,10,1,0.7458,1,1
PNS-03015,75.9,6.61,12,1,0.812,0,1
PNS-03016,63.47,18.97,9,1,0.8482,0,1
PNS-03017,62.95,2.24,8,1,0.6725,0,1
PNS-03018,76.46,26.96,7,1,0.8665,1,0
PNS-03019,71.03,5.7,5,0,0.7792,0,0
PNS-03020,70.37,9.5,8,1,0.8533,0,1
PNS-03021,58.2,2.38,8,1,0.857,0,1
PNS-03022,80.01,6.06,6,1,0.8058,0,1
PNS-03023,71.22,6.14,6,1,0.8504,0,1
PNS-03024,61.9,15.72,6,1,0.6522,0,1
PNS-03025,66.64,62.1,9,1,0.6983,0,1
PNS-03026,68.11,3.9,5,1,0.587,0,1
PNS-03027,73.89,1.62,12,1,0.8728,0,1
PNS-03028,57.13,14.79,10,1,0.5082,1,0
PNS-03029,61.27,14.25,11,1,0.8535,0,1
PNS-03030,70.18,8.03,12,0,0.9261,0,1
PNS-03031,67.2,2.24,10,1,0.7858,0,1
PNS-03032,72.57,10.72,9,1,0.6466,0,1
PNS-03033,58.16,20.98,5,1,0.8121,0,1
PNS-03034,70.86,29.9,13,1,0.802,0,1
PNS-03035,76.73,0.8,11,1,0.9099,0,1
PNS-03036,71.89,4.95,8,1,0.6852,0,1
PNS-03037,69.11,14.57,3,1,0.8092,0,1
PNS-03038,67.23,28.19,6,0,0.935,1,0
PNS-03039,61.32,2.71,7,1,0.8447,0,1
PNS-03040,67.42,16.65,10,1,0.9194,0,1
PNS-03041,78.08,0.7,6,1,0.8431,0,1
PNS-03042,67.05,5.49,8,0,0.7619,0,1
PNS-03043,60.88,0.52,9,1,0.8229,0,1
PNS-03044,64.06,26.06,9,1,0.8512,0,1
PNS-03045,69.61,0.73,11,0,0.8634,0,1
PNS-03046,65.01,18.28,7,1,0.6652,0,1
PNS-03047,71.88,2.25,9,1,0.7458,0,1
PNS-03048,72.18,13.58,11,1,0.831,0,1
PNS-03049,75.11,11.37,7,1,0.8252,0,1
PNS-03050,79.39,15.57,7,0,0.8151,0,0
PNS-03051,75.97,0.39,3,1,0.8731,0,1
PNS-03052,60.53,1.29,9,1,0.8567,0,1
PNS-03053,60.77,9.47,6,1,0.8078,0,1
PNS-03054,67.39,15.46,8,1,0.8425,0,1
PNS-03055,64.39,11.79,9,1,0.8095,0,1
PNS-03056,58.89,24.76,11,0,0.878,0,1
PNS-03057,64.47,7.7,9,1,0.7918,0,1
PNS-03058,64.2,24.55,7,1,0.5476,0,1
PNS-03059,62.63,1.02,3,1,0.9119,0,1
PNS-03060,65.47,14.98,7,1,0.902,0,1
PNS-03061,77.43,9.46,8,1,0.9585,0,1
PNS-03062,69.59,6.25,5,1,0.8375,0,1
PNS-03063,87.77,4.41,7,1,0.9053,0,1
PNS-03064,69.36,24.82,10,1,0.7567,0,1
PNS-03065,65.68,6.87,8,1,0.6366,0,1
PNS-03066,68.03,9.98,11,0,0.8685,0,1
PNS-03067,70.05,78.61,5,1,0.8945,0,1
PNS-03068,71.48,37.89,7,1,0.7955,0,1
PNS-03069,84.61,20.05,11,1,0.88,0,1
PNS-03070,61.24,1.13,15,1,0.6954,0,1
PNS-03071,74.87,20.02,6,0,0.8147,0,0
PNS-03072,69.66,8.31,17,1,0.5136,0,1
PNS-03073,55.43,28.45,4,1,0.7082,0,1
PNS-03074,74.17,1.46,8,1,0.9569,0,1
PNS-03075,78.14,13.65,4,0,0.9677,0,0
PNS-03076,61.14,7.02,7,1,0.8431,1,1
PNS-03077,67.93,12.24,6,1,0.7865,0,1
PNS-03078,57.12,7.63,9,0,0.9533,0,1
PNS-03079,57.93,2.94,8,0,0.6395,0,0
PNS-03080,76.38,11.21,9,0,0.9106,0,1
PNS-03081,64.27,18.1,11,1,0.7554,0,1
PNS-03082,59.13,3.84,7,1,0.9304,0,1
PNS-03083,69.84,5.01,10,1,0.7367,0,1
PNS-03084,63.82,6.03,8,1,0.7845,0,1
PNS-03085,64.23,29.25,8,0,0.7771,0,0
PNS-03086,73.91,1.46,9,1,0.7706,0,1
PNS-03087,58.71,5.15,8,1,0.9123,0,1
PNS-03088,60.76,18.42,11,1,0.8578,0,1
PNS-03089,69.23,0.3,11,1,0.852,0,1
PNS-03090,75.76,6.53,6,1,0.7279,0,1
PNS-03091,77.91,11.39,6,1,0.8886,0,1
PNS-03092,62.68,1.35,10,1,0.8567,0,1
PNS-03093,75.5,7.13,11,1,0.8623,0,1
PNS-03094,61.73,31.37,5,1,0.9282,0,1
PNS-03095,82.61,30.52,8,1,0.6895,0,1
PNS-03096,58.93,19.3,5,1,0.9057,0,1
PNS-03097,78.63,11.83,7,1,0.8971,0,1
PNS-03098,62.75,10.04,2,1,0.8567,0,1
PNS-03099,84.11,11.51,10,1,0.9078,0,1
PNS-03100,72.73,11.66,11,1,0.9339,0,1
PNS-03101,59.87,2.51,7,1,0.9446,0,1
PNS-03102,63.82,70.06,6,1,0.8324,0,1
PNS-03103,74.25,22.28,9,1,0.8284,0,1
PNS-03104,76.42,0.92,4,1,0.814,1,0
PNS-03105,67.43,23.85,9,1,0.966,1,1
PNS-03106,68.36,12.09,8,1,0.941,0,1
PNS-03107,74.07,5.4,4,1,0.8378,1,0
PNS-03108,69.05,2.34,7,1,0.8503,0,1
PNS-03109,57.65,2.76,9,1,0.9117,0,1
PNS-03110,61.5,23.04,12,1,0.9152,0,1
PNS-03111,69.88,12.18,9,0,0.8235,1,0
PNS-03112,77.72,14.84,11,1,0.7412,0,1
PNS-03113,80.93,12.88,8,1,0.7909,0,1
PNS-03114,74.24,5.57,6,1,0.7747,0,1
PNS-03115,70.3,3.71,7,0,0.8908,0,1
PNS-03116,73.99,45.54,9,1,0.6683,0,1
PNS-03117,62.67,9.86,6,1,0.902,0,1
PNS-03118,66.77,2.47,4,1,0.8986,0,1
PNS-03119,61.41,16.25,8,1,0.8646,0,1
PNS-03120,58.01,25.21,8,1,0.9559,0,1
PNS-03121,70.67,2.57,7,1,0.9793,0,1
PNS-03122,69.48,2.05,6,1,0.7247,0,1
PNS-03123,73.5,0.23,7,1,0.5812,0,1
PNS-03124,72.37,0.7,10,0,0.6157,0,0
PNS-03125,69.94,9.98,15,1,0.7075,0,1
PNS-03126,72.45,32.13,12,1,0.9588,0,1
PNS-03127,67.66,23.63,6,1,0.9233,0,1
PNS-03128,71.3,9.9,3,1,0.8798,0,1
PNS-03129,62.19,14.99,9,1,0.6841,0,1
PNS-03130,70.96,58.56,12,1,0.4965,0,1
PNS-03131,73.35,37.53,10,1,0.7121,0,1
PNS-03132,62.64,19.8,7,1,0.8661,1,1
PNS-03133,68.41,10.68,9,1,0.4369,0,1
PNS-03134,63.01,14.42,5,1,0.7141,0,1
PNS-03135,63.79,1.4,6,1,0.8276,0,1
PNS-03136,59.0,3.89,9,1,0.8422,0,1
PNS-03137,78.13,18.33,2,1,0.6867,0,1
PNS-03138,76.53,6.98,9,1,0.7009,1,1
PNS-03139,72.3,0.21,9,1,0.4839,0,1
PNS-03140,83.78,0.08,11,1,0.8108,0,1
PNS-03141,66.49,16.76,10,1,0.7843,0,1
PNS-03142,84.46,26.41,7,1,0.8456,1,0
PNS-03143,66.18,0.89,6,1,0.7517,0,1
PNS-03144,70.04,9.48,5,1,0.7421,0,1
PNS-03145,64.82,7.48,5,1,0.879,0,1
PNS-03146,70.98,4.86,10,1,0.957,0,1
PNS-03147,74.68,34.32,5,1,0.8128,0,1
PNS-03148,67.09,58.28,12,1,0.6623,0,1
PNS-03149,82.21,0.11,13,1,0.9371,0,1
PNS-03150,69.91,1.28,9,1,0.8541,0,1
PNS-03151,70.16,4.21,5,1,0.5851,0,1
PNS-03152,60.73,12.01,15,1,0.6774,0,1
PNS-03153,71.35,0.39,12,1,0.8499,0,1
PNS-03154,66.93,1.6,2,1,0.7085,0,1
PNS-03155,63.13,16.2,3,1,0.7707,0,1
PNS-03156,61.79,7.66,8,1,0.9133,0,1
PNS-03157,89.37,10.64,8,1,0.9667,0,1
PNS-03158,65.89,23.91,9,1,0.6767,1,0
PNS-03159,56.34,24.64,6,1,0.9461,0,1
PNS-03160,62.41,57.97,6,1,0.962,0,1
PNS-03161,67.59,14.23,7,1,0.6935,0,1
PNS-03162,72.37,9.76,11,1,0.9515,0,1
PNS-03163,72.44,15.68,9,0,0.9095,0,1
PNS-03164,73.41,11.63,11,1,0.882,1,1
PNS-03165,62.84,7.2,9,1,0.7752,0,1
PNS-03166,70.72,5.68,11,1,0.8575,0,1
PNS-03167,60.99,26.98,8,1,0.4233,0,1
PNS-03168,63.04,20.05,8,1,0.6834,0,1
PNS-03169,60.66,9.68,11,1,0.7843,0,1
PNS-03170,58.49,4.32,9,1,0.7085,0,1
PNS-03171,76.51,1.86,6,1,0.7309,1,0
PNS-03172,73.51,5.1,10,1,0.9327,0,1
PNS-03173,75.81,0.44,8,1,0.6876,0,1
PNS-03174,68.31,6.93,11,1,0.9359,0,1
PNS-03175,74.21,0.17,9,1,0.6176,0,1
PNS-03176,70.63,19.03,13,1,0.9494,0,1
PNS-03177,74.9,3.8,11,1,0.8884,0,1
PNS-03178,69.42,2.06,9,0,0.8104,0,1
PNS-03179,73.02,14.33,9,1,0.8612,0,1
PNS-03180,71.04,16.13,11,1,0.931,0,1
PNS-03181,60.1,14.89,9,1,0.8138,0,1
PNS-03182,56.02,11.42,7,1,0.8385,0,1
PNS-03183,62.3,22.22,5,1,0.7236,0,1
PNS-03184,72.52,18.17,8,1,0.6835,0,1
PNS-03185,73.52,28.81,8,0,0.9022,0,1
PNS-03186,57.06,17.66,10,1,0.8591,0,1
PNS-03187,60.15,36.35,9,1,0.8275,0,1
PNS-03188,62.21,29.53,8,1,0.8919,0,1
PNS-03189,65.14,0.1,6,1,0.7841,0,1
PNS-03190,57.1,5.67,10,1,0.9584,0,1
PNS-03191,56.62,13.85,4,1,0.9437,0,1
PNS-03192,61.43,1.62,5,1,0.8409,0,1
PNS-03193,68.69,2.26,8,1,0.7907,1,1
PNS-03194,58.56,22.52,6,1,0.6914,0,1
PNS-03195,67.07,2.36,11,1,0.9135,0,1
PNS-03196,76.47,14.59,12,1,0.8494,0,1
PNS-03197,57.59,19.71,4,1,0.732,0,1
PNS-03198,66.35,29.45,3,1,0.8978,0,1
PNS-03199,76.2,2.75,9,1,0.7623,0,1
PNS-03200,64.65,38.29,5,1,0.7624,0,1
PNS-03201,63.41,0.96,6,1,0.7955,0,1
PNS-03202,77.31,23.36,6,1,0.7802,0,1
PNS-03203,65.55,1.77,6,1,0.9547,0,1
PNS-03204,76.84,19.17,1,1,0.9577,0,1
PNS-03205,71.43,3.47,8,1,0.5534,0,1
PNS-03206,65.26,20.54,7,0,0.7703,0,0
PNS-03207,71.84,10.37,15,1,0.8401,0,1
PNS-03208,70.56,10.75,6,0,0.9529,0,0
PNS-03209,76.17,29.01,6,1,0.9705,0,1
PNS-03210,63.61,16.62,6,1,0.8711,1,1
PNS-03211,68.33,15.17,6,0,0.741,0,0
PNS-03212,67.51,55.34,12,1,0.9521,0,1
PNS-03213,73.63,23.01,9,1,0.7361,0,1
PNS-03214,59.8,27.49,4,0,0.7885,0,0
PNS-03215,76.14,20.85,10,0,0.8972,0,1
PNS-03216,71.73,1.78,10,1,0.8716,1,1
PNS-03217,57.46,16.25,11,1,0.7906,0,1
PNS-03218,77.67,5.26,9,1,0.8825,0,1
PNS-03219,85.87,7.42,7,1,0.9337,0,1
PNS-03220,76.01,26.65,10,1,0.4984,0,1
PNS-03221,79.42,39.48,6,1,0.7807,0,1
PNS-03222,68.68,0.71,9,1,0.9634,0,1
PNS-03223,79.71,0.04,9,1,0.8276,0,1
PNS-03224,59.77,3.87,5,0,0.6323,0,0
PNS-03225,70.04,15.47,9,1,0.645,0,1
PNS-03226,63.26,2.51,9,0,0.7785,0,1
PNS-03227,60.68,61.13,5,0,0.7323,0,0
PNS-03228,67.5,4.01,12,1,0.6303,0,1
PNS-03229,72.92,6.23,8,1,0.8359,0,1
PNS-03230,56.38,64.32,9,1,0.8005,0,1
PNS-03231,64.41,8.12,8,1,0.8216,0,1
PNS-03232,80.08,11.09,5,1,0.7744,0,1
PNS-03233,59.4,60.68,7,1,0.9276,0,1
PNS-03234,74.96,6.13,14,1,0.8334,0,1
PNS-03235,64.12,46.1,5,1,0.7008,0,1
PNS-03236,72.37,8.19,4,1,0.8955,0,1
PNS-03237,76.78,31.47,3,1,0.9558,0,1
PNS-03238,73.93,1.85,6,1,0.7279,0,1
PNS-03239,75.27,2.81,7,0,0.8826,0,1
PNS-03240,58.79,42.34,6,0,0.8897,0,0
PNS-03241,76.91,9.07,12,1,0.7539,0,1
PNS-03242,61.18,0.28,4,1,0.9606,0,1
PNS-03243,70.08,3.45,10,1,0.7976,0,1
PNS-03244,70.07,9.98,11,1,0.6996,0,1
PNS-03245,71.88,1.42,4,1,0.7848,0,1
PNS-03246,70.7,10.17,9,1,0.7518,1,1
PNS-03247,61.25,5.38,7,1,0.7484,0,1
PNS-03248,57.2,10.21,6,0,0.9177,0,0
PNS-03249,74.98,33.24,9,1,0.7419,0,1
PNS-03250,69.49,2.91,8,1,0.5398,0,1
PNS-03251,77.2,5.4,8,0,0.8098,0,1
PNS-03252,67.64,10.15,11,1,0.7328,1,1
PNS-03253,56.76,5.88,6,1,0.7027,0,1
PNS-03254,75.73,2.18,9,1,0.6287,0,1
PNS-03255,65.04,13.19,11,1,0.8701,1,1
PNS-03256,70.74,16.17,12,1,0.7162,0,1
PNS-03257,62.82,43.22,7,1,0.9094,0,1
PNS-03258,81.15,11.38,9,1,0.855,1,1
PNS-03259,60.99,4.09,9,1,0.9027,0,1
PNS-03260,65.3,18.04,4,1,0.7382,0,1
PNS-03261,68.86,15.93,9,1,0.9061,0,1
PNS-03262,59.26,15.75,6,1,0.7939,0,1
PNS-03263,70.64,0.3,7,1,0.8526,0,1
PNS-03264,80.9,22.46,9,0,0.8685,0,1
PNS-03265,64.08,5.46,6,1,0.7785,0,1
PNS-03266,71.16,24.78,2,1,0.6773,0,1
PNS-03267,67.56,6.94,11,1,0.8588,0,1
PNS-03268,67.69,36.57,5,1,0.6189,1,0
PNS-03269,65.5,9.15,6,1,0.6301,0,1
PNS-03270,61.45,13.83,6,1,0.9017,0,1
PNS-03271,76.65,4.95,9,1,0.5896,0,1
PNS-03272,65.39,9.36,8,1,0.8783,0,1
PNS-03273,66.58,1.13,9,0,0.832,1,0
PNS-03274,64.98,30.62,11,1,0.8941,0,1
PNS-03275,66.65,3.95,12,1,0.9189,0,1
PNS-03276,58.94,13.06,9,1,0.8215,0,1
PNS-03277,75.69,8.57,12,1,0.9472,0,1
PNS-03278,63.62,18.25,10,1,0.6352,0,1
PNS-03279,61.87,24.89,6,1,0.9353,0,1
PNS-03280,64.8,9.22,6,1,0.6661,0,1
PNS-03281,81.95,2.54,8,1,0.9267,0,1
PNS-03282,74.15,8.81,6,1,0.9515,0,1
PNS-03283,63.54,6.62,8,1,0.8363,0,1
PNS-03284,78.44,18.54,9,1,0.8609,0,1
PNS-03285,62.08,14.88,6,1,0.704,0,1
PNS-03286,76.07,4.75,11,1,0.867,0,1
PNS-03287,57.13,1.95,6,1,0.77,0,1
PNS-03288,76.59,1.41,5,1,0.5985,0,1
PNS-03289,64.75,14.54,7,0,0.8615,0,1
PNS-03290,59.77,16.93,11,1,0.7238,0,1
PNS-03291,66.26,12.09,7,1,0.6249,0,1
PNS-03292,70.22,14.37,10,1,0.9498,0,1
PNS-03293,64.04,15.47,9,0,0.6998,0,0
PNS-03294,72.43,8.04,12,1,0.6989,0,1
PNS-03295,63.34,18.41,7,1,0.8976,0,1
PNS-03296,72.96,15.66,6,1,0.7911,0,1
PNS-03297,71.54,14.37,5,1,0.7504,0,1
PNS-03298,67.51,11.3,8,1,0.8836,1,1
PNS-03299,64.47,10.24,7,1,0.8161,0,1
PNS-03300,69.21,13.18,5,0,0.834,0,0
PNS-03301,72.4,6.6,9,1,0.7048,0,1
PNS-03302,84.49,8.06,11,1,0.8287,0,1
PNS-03303,75.52,15.46,3,0,0.9196,0,0
PNS-03304,75.81,0.65,8,1,0.873,0,1
PNS-03305,69.68,23.24,9,0,0.7645,0,0
PNS-03306,72.13,32.61,4,1,0.7365,0,1
PNS-03307,71.88,0.6,7,1,0.884,0,1
PNS-03308,73.63,11.78,7,1,0.8243,0,1
PNS-03309,59.93,12.29,11,1,0.9283,0,1
PNS-03310,64.45,3.38,8,1,0.8817,0,1
PNS-03311,63.95,0.48,6,1,0.9678,0,1
PNS-03312,73.18,14.36,6,1,0.7899,0,1
PNS-03313,66.61,12.14,7,0,0.8447,0,0
PNS-03314,69.11,2.07,9,1,0.9915,0,1
PNS-03315,76.7,6.45,8,1,0.3354,0,1
PNS-03316,74.91,5.33,7,1,0.6555,0,1
PNS-03317,66.71,15.18,9,0,0.9249,0,1
PNS-03318,62.64,21.62,3,1,0.8079,0,1
PNS-03319,77.08,0.67,10,1,0.8005,0,1
PNS-03320,74.19,19.13,5,1,0.7987,0,1
PNS-03321,55.15,31.28,7,0,0.7509,0,0
PNS-03322,65.49,22.32,10,1,0.9258,1,1
PNS-03323,69.32,25.96,7,0,0.949,0,1
PNS-03324,74.23,1.52,7,1,0.78,0,1
PNS-03325,75.28,27.04,9,1,0.6968,0,1
PNS-03326,70.27,6.99,5,1,0.9733,0,1
PNS-03327,72.68,7.46,11,1,0.7137,0,1
PNS-03328,68.51,3.95,8,1,0.9408,0,1
PNS-03329,62.61,16.74,5,1,0.6072,0,1
PNS-03330,65.91,7.81,5,1,0.8441,0,1
PNS-03331,68.15,4.86,8,1,0.8355,0,1
PNS-03332,67.72,50.81,8,1,0.9679,0,1
PNS-03333,59.08,3.27,12,1,0.7624,0,1
PNS-03334,64.82,13.94,7,1,0.7177,0,1
PNS-03335,68.45,37.72,3,1,0.8675,1,0
PNS-03336,65.75,8.67,12,1,0.8187,0,1
PNS-03337,66.03,12.75,10,1,0.7207,0,1
PNS-03338,71.9,17.04,4,0,0.9008,0,0
PNS-03339,59.37,7.05,2,1,0.8953,0,1
PNS-03340,77.68,14.64,5,1,0.8729,0,1
PNS-03341,65.21,2.08,6,1,0.9706,0,1
PNS-03342,74.11,5.58,8,1,0.6768,0,1
PNS-03343,81.5,73.15,9,0,0.8462,0,0
PNS-03344,74.26,8.05,10,1,0.7008,0,1
PNS-03345,56.25,9.57,11,1,0.7382,0,1
PNS-03346,66.14,8.9,9,1,0.7762,0,1
PNS-03347,70.05,83.62,11,1,0.885,0,1
PNS-03348,69.42,12.84,7,1,0.9811,0,1
PNS-03349,72.31,12.87,8,1,0.6594,0,1
PNS-03350,60.66,20.8,8,1,0.6552,0,1
PNS-03351,68.52,4.75,8,1,0.8584,0,1
PNS-03352,71.36,47.86,7,0,0.8671,0,0
PNS-03353,74.61,3.88,12,1,0.783,1,1
PNS-03354,61.55,34.61,7,1,0.7646,0,1
PNS-03355,65.24,21.42,9,1,0.7757,1,1
PNS-03356,71.74,17.51,5,1,0.7411,0,1
PNS-03357,63.03,3.97,7,1,0.9857,0,1
PNS-03358,63.8,37.62,8,1,0.9923,0,1
PNS-03359,59.84,10.81,7,1,0.5412,0,1
PNS-03360,69.32,6.79,6,1,0.8183,0,1
PNS-03361,67.55,9.21,12,1,0.8127,0,1
PNS-03362,66.61,8.58,5,0,0.7848,0,0
PNS-03363,69.72,7.71,5,1,0.8524,1,0
PNS-03364,60.57,1.62,4,0,0.9489,1,0
PNS-03365,71.89,16.07,7,1,0.7472,0,1
PNS-03366,57.75,5.9,7,1,0.6725,0,1
PNS-03367,68.24,5.47,11,0,0.6396,0,0
PNS-03368,65.73,9.32,7,1,0.8332,0,1
PNS-03369,70.42,7.01,11,1,0.8152,0,1
PNS-03370,69.0,14.97,13,1,0.7321,0,1
PNS-03371,65.96,12.22,14,0,0.6633,0,0
PNS-03372,55.71,10.41,8,0,0.8352,0,1
PNS-03373,56.18,3.45,10,1,0.7953,1,1
PNS-03374,63.33,30.47,9,1,0.8977,0,1
PNS-03375,67.93,0.06,1,1,0.7577,0,1
PNS-03376,63.13,50.36,8,0,0.7612,0,0
PNS-03377,73.0,0.43,7,1,0.7837,0,1
PNS-03378,65.77,0.75,11,1,0.7949,0,1
PNS-03379,60.28,3.38,7,1,0.6499,0,1
PNS-03380,65.78,13.67,9,1,0.8447,0,1
PNS-03381,69.81,5.08,14,1,0.7808,0,1
PNS-03382,70.6,11.21,10,1,0.8035,0,1
PNS-03383,83.03,20.86,7,1,0.9428,0,1
PNS-03384,62.65,13.66,3,1,0.6322,0,1
PNS-03385,67.41,1.17,5,0,0.7829,0,0
PNS-03386,71.41,24.21,11,1,0.67,0,1
PNS-03387,67.81,14.02,8,1,0.7211,0,1
PNS-03388,64.0,5.17,8,1,0.7035,0,1
PNS-03389,55.61,10.36,12,1,0.7475,0,1
PNS-03390,63.91,1.42,5,0,0.7717,0,0
PNS-03391,59.41,25.18,7,1,0.8248,0,1
PNS-03392,69.07,9.99,10,1,0.9833,0,1
PNS-03393,61.63,1.3,7,1,0.8889,0,1
PNS-03394,59.62,2.54,5,1,0.4311,0,1
PNS-03395,72.67,7.27,9,1,0.7171,1,1
PNS-03396,72.81,40.17,10,1,0.9057,0,1
PNS-03397,60.77,41.66,7,1,0.6922,0,1
PNS-03398,65.92,21.29,11,1,0.8534,1,1
PNS-03399,65.58,0.14,10,1,0.5505,0,1
PNS-03400,64.05,1.71,3,1,0.9025,0,1
PNS-03401,71.19,36.8,4,0,0.7735,0,0
PNS-03402,74.6,15.66,14,1,0.843,0,1
PNS-03403,62.3,1.35,8,0,0.7419,0,1
PNS-03404,76.41,3.63,5,1,0.8915,0,1
PNS-03405,55.87,50.85,11,1,0.8501,0,1
PNS-03406,58.02,19.66,5,1,0.963,0,1
PNS-03407,73.68,15.98,9,1,0.8256,0,1
PNS-03408,81.37,14.64,8,1,0.7854,0,1
PNS-03409,71.95,87.19,10,1,0.8646,0,1
PNS-03410,67.68,11.26,6,1,0.769,0,1
PNS-03411,82.31,2.42,4,1,0.9048,0,1
PNS-03412,60.07,28.2,7,1,0.7209,0,1
PNS-03413,69.04,4.68,6,0,0.9076,0,1
PNS-03414,65.14,0.31,10,0,0.8174,0,1
PNS-03415,59.15,21.62,7,1,0.7475,0,1
PNS-03416,68.52,17.17,5,1,0.8047,0,1
PNS-03417,68.92,10.89,10,1,0.4944,0,1
PNS-03418,75.56,4.62,14,1,0.6707,1,1
PNS-03419,69.09,40.41,15,1,0.6213,1,0
PNS-03420,77.83,5.66,5,1,0.5506,0,1
PNS-03421,68.06,30.74,7,1,0.5183,0,1
PNS-03422,67.08,0.55,6,1,0.7146,0,1
PNS-03423,76.51,5.11,10,1,0.7692,1,1
PNS-03424,60.17,28.85,11,1,0.903,0,1
PNS-03425,66.56,24.59,8,1,0.9864,0,1
PNS-03426,71.0,9.27,4,1,0.6774,0,1
PNS-03427,71.05,23.37,11,1,0.9021,0,1
PNS-03428,72.2,1.63,9,1,0.8834,1,1
PNS-03429,83.02,16.59,9,1,0.7364,0,1
PNS-03430,74.34,54.42,9,1,0.9109,0,1
PNS-03431,55.16,12.72,8,1,0.8137,0,1
PNS-03432,79.23,44.41,6,1,0.671,0,1
PNS-03433,65.27,59.83,8,0,0.6249,0,0
PNS-03434,68.86,25.65,7,1,0.664,0,1
PNS-03435,57.77,40.1,2,1,0.9253,0,1
PNS-03436,72.21,7.56,10,1,0.7968,0,1
PNS-03437,62.79,33.84,9,0,0.8921,0,1
PNS-03438,68.8,13.27,10,0,0.1886,0,0
PNS-03439,65.73,4.68,7,1,0.6585,0,1
PNS-03440,83.4,21.67,6,1,0.9492,0,1
PNS-03441,83.86,5.68,4,1,0.9404,0,1
PNS-03442,68.37,12.61,9,1,0.7383,0,1
PNS-03443,68.51,13.24,5,0,0.8696,1,0
PNS-03444,65.01,3.13,12,1,0.7407,0,1
PNS-03445,76.85,17.58,9,0,0.503,0,0
PNS-03446,65.37,8.31,10,1,0.8121,1,1
PNS-03447,64.63,4.44,9,0,0.8622,0,1
PNS-03448,75.83,25.87,9,1,0.7809,0,1
